"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14189261","JK244867","2026-05-06T20:31:00.000","072XX S LOWE AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","true","true","0732","007","6","68","26","1173400","1856820","2026","2026-05-14T15:42:45.000","41.762532622","-87.640023507","
,  
(41.762532622, -87.640023507)"
"14191034","JK246130","2026-05-06T20:30:00.000","0000X W PARKING LOT E ST","1360","CRIMINAL TRESPASS","TO VEHICLE","AIRPORT PARKING LOT","false","false","1654","016","41","76","26","1107101","1938233","2026","2026-05-14T15:42:45.000","41.987154185","-87.881455466","
,  
(41.987154185, -87.881455466)"
"14189465","JK245096","2026-05-06T20:30:00.000","010XX W MONTROSE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1915","019","46","3","06","1168522","1929384","2026","2026-05-14T15:42:45.000","41.96176074","-87.655803219","
,  
(41.96176074, -87.655803219)"
"14189272","JK244906","2026-05-06T20:29:00.000","021XX E 71ST ST","0460","BATTERY","SIMPLE","STREET","false","false","0333","003","5","43","08B","1191527","1858274","2026","2026-05-14T15:42:45.000","41.766102387","-87.573539169","
,  
(41.766102387, -87.573539169)"
"14189216","JK244861","2026-05-06T20:23:00.000","012XX S WABASH AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0131","001","34","33","06","1176963","1894850","2026","2026-05-14T15:42:45.000","41.866810739","-87.625817031","
,  
(41.866810739, -87.625817031)"
"14189240","JK244863","2026-05-06T20:13:00.000","016XX W DIVISION ST","0460","BATTERY","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1213","012","1","24","08B","1165293","1908067","2026","2026-05-14T15:42:45.000","41.903335161","-87.668282746","
,  
(41.903335161, -87.668282746)"
"14190187","JK245593","2026-05-06T20:12:00.000","014XX N KINGSBURY ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1822","018","27","8","06","1170106","1909305","2026","2026-05-14T15:42:45.000","41.906628555","-87.650567481","
,  
(41.906628555, -87.650567481)"
"14189098","JK244854","2026-05-06T20:10:00.000","015XX W 18TH PL","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","false","1233","012","25","31","08A","1166367","1891159","2026","2026-05-14T15:42:45.000","41.856915366","-87.664821504","
,  
(41.856915366, -87.664821504)"
"14189262","JK244856","2026-05-06T20:08:00.000","010XX W MARQUETTE RD","2025","NARCOTICS","POSSESS - HALLUCINOGENS","STREET","true","false","0724","007","16","68","18","1170365","1860384","2026","2026-05-14T15:42:45.000","41.772379271","-87.651043601","
,  
(41.772379271, -87.651043601)"
"14189314","JK244919","2026-05-06T20:07:00.000","058XX S MICHIGAN AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","APARTMENT","false","false","0232","002","20","40","15","1178156","1866290","2026","2026-05-14T15:42:45.000","41.788412778","-87.622305186","
,  
(41.788412778, -87.622305186)"
"14189479","JK245216","2026-05-06T20:00:00.000","006XX W 18TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1235","012","25","31","06","1172551","1891464","2026","2026-05-14T15:42:45.000","41.857617944","-87.642113943","
,  
(41.857617944, -87.642113943)"
"14189068","JK244850","2026-05-06T20:00:00.000","005XX E 40TH ST","0580","STALKING","SIMPLE","APARTMENT","false","true","0214","002","3","38","08A","1180419","1878247","2026","2026-05-14T15:42:45.000","41.821172148","-87.613640578","
,  
(41.821172148, -87.613640578)"
"14190896","JK247002","2026-05-06T20:00:00.000","047XX W LE MOYNE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2533","025","37","25","07","1144673","1909557","2026","2026-05-14T15:42:45.000","41.907837568","-87.743987359","
,  
(41.907837568, -87.743987359)"
"14189472","JK244088","2026-05-06T20:00:00.000","054XX W PENSACOLA AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1624","016","45","15","06","1139324","1928391","2026","2026-05-14T15:42:45.000","41.959619192","-87.763176912","
,  
(41.959619192, -87.763176912)"
"14189875","JK245637","2026-05-06T20:00:00.000","012XX N LARAMIE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","2532","025","37","25","03","1141475","1907645","2026","2026-05-14T15:42:45.000","41.902650516","-87.755782558","
,  
(41.902650516, -87.755782558)"
"14189675","JK245478","2026-05-06T20:00:00.000","005XX W ADDISON ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1925","019","46","6","06","1171666","1924512","2026","2026-05-14T15:42:45.000","41.948323023","-87.64438818","
,  
(41.948323023, -87.64438818)"
"14191731","JK247991","2026-05-06T20:00:00.000","014XX N CAMPBELL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1423","014","1","24","07","1159477","1909537","2026","2026-05-14T15:42:45.000","41.9074907","-87.689605629","
,  
(41.9074907, -87.689605629)"
"14189335","JK244835","2026-05-06T19:43:00.000","131XX S ST LAWRENCE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0533","005","10","54","14","1182581","1818287","2026","2026-05-14T15:42:45.000","41.656585204","-87.607564387","
,  
(41.656585204, -87.607564387)"
"14189745","JK245556","2026-05-06T19:40:00.000","003XX E KENSINGTON AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0532","005","9","53","08A","1180722","1828257","2026","2026-05-14T15:42:45.000","41.683987129","-87.614062164","
,  
(41.683987129, -87.614062164)"
"14189423","JK244937","2026-05-06T19:40:00.000","025XX W 51ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0923","009","14","63","08B","1160341","1870773","2026","2026-05-14T15:42:45.000","41.801100446","-87.687502788","
,  
(41.801100446, -87.687502788)"
"14189213","JK244814","2026-05-06T19:36:00.000","002XX W DIVISION ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1823","018","27","8","15","1174341","1908325","2026","2026-05-14T15:42:45.000","41.903845833","-87.635040074","
,  
(41.903845833, -87.635040074)"
"14189211","JK244816","2026-05-06T19:31:00.000","071XX S ABERDEEN ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","VACANT LOT / LAND","false","false","0733","007","17","68","07","1170218","1857440","2026","2026-05-14T15:42:45.000","41.764303767","-87.65166799","
,  
(41.764303767, -87.65166799)"
"14189316","JK244894","2026-05-06T19:30:00.000","064XX S KENWOOD AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","true","0314","003","20","42","04A","1186180","1862446","2026","2026-05-14T15:42:45.000","41.777678661","-87.593005892","
,  
(41.777678661, -87.593005892)"
"14189823","JK244882","2026-05-06T19:30:00.000","024XX N LINCOLN AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","SIDEWALK","false","false","1935","019","43","7","26","1170299","1916395","2026","2026-05-14T15:42:45.000","41.926079671","-87.6496509","
,  
(41.926079671, -87.6496509)"
"14191232","JK246971","2026-05-06T19:28:00.000","006XX N MC CLURG CT","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","1834","018","2","8","06","1179089","1904354","2026","2026-05-14T15:42:45.000","41.892841858","-87.617721411","
,  
(41.892841858, -87.617721411)"
"14189106","JK244828","2026-05-06T19:28:00.000","070XX S MERRILL AVE","0460","BATTERY","SIMPLE","APARTMENT","false","true","0331","003","5","43","08B","1191761","1858738","2026","2026-05-14T15:42:45.000","41.767369963","-87.572666452","
,  
(41.767369963, -87.572666452)"
"14189267","JK244839","2026-05-06T19:25:00.000","004XX N CENTRAL AVE","2027","NARCOTICS","POSSESS - CRACK","PARK PROPERTY","false","false","1512","015","29","25","18","1138963","1902368","2026","2026-05-14T15:42:45.000","41.888215815","-87.765138072","
,  
(41.888215815, -87.765138072)"
"14189202","JK244802","2026-05-06T19:17:00.000","083XX S ASHLAND AVE","0560","ASSAULT","SIMPLE","RESTAURANT","false","false","0614","006","18","71","08A","1167122","1849507","2026","2026-05-14T15:42:45.000","41.742601284","-87.663242082","
,  
(41.742601284, -87.663242082)"
"14189596","JK245280","2026-05-06T19:15:00.000","021XX N LINCOLN PARK WEST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1814","018","43","7","07","1173915","1914506","2026","2026-05-14T15:42:45.000","41.920816292","-87.636420378","
,  
(41.920816292, -87.636420378)"
"14189270","JK244825","2026-05-06T19:11:00.000","077XX S YATES BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0421","004","7","43","08B","1193541","1854165","2026","2026-05-14T15:42:45.000","41.754777919","-87.566291582","
,  
(41.754777919, -87.566291582)"
"14189063","JK244790","2026-05-06T19:11:00.000","017XX W HOWARD ST","0484","BATTERY","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","SMALL RETAIL STORE","false","false","2422","024","49","1","08B","1163126","1950347","2026","2026-05-14T15:42:45.000","42.019399237","-87.675049485","
,  
(42.019399237, -87.675049485)"
"14188989","JK244805","2026-05-06T19:11:00.000","051XX W SCHUBERT AVE","5111","OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION","STREET","true","false","2521","025","31","19","26","1141660","1917471","2026","2026-05-14T15:42:45.000","41.929610706","-87.754859566","
,  
(41.929610706, -87.754859566)"
"14189218","JK244793","2026-05-06T19:10:00.000","065XX N MOZART ST","051A","ASSAULT","AGGRAVATED - HANDGUN","ALLEY","false","false","2412","024","50","2","04A","1156146","1943192","2026","2026-05-14T15:42:45.000","41.999910093","-87.700929631","
,  
(41.999910093, -87.700929631)"
"14189937","JK245733","2026-05-06T19:08:00.000","013XX S MICHIGAN AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","SIDEWALK","false","false","0131","001","3","33","11","1177438","1894172","2026","2026-05-14T15:42:45.000","41.864939509","-87.624093834","
,  
(41.864939509, -87.624093834)"
"14190172","JK245081","2026-05-06T19:07:00.000","025XX N Elston Ave","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER (SPECIFY)","false","false","1432","014","32","22","11","1161830","1916782","2026","2026-05-14T15:42:45.000","41.927322703","-87.680759488","
,  
(41.927322703, -87.680759488)"
"14190129","JK245093","2026-05-06T19:07:00.000","008XX E 89TH ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","0632","006","8","44","06","1183425","1846146","2026","2026-05-14T15:42:45.000","41.733014432","-87.603612484","
,  
(41.733014432, -87.603612484)"
"14189026","JK244777","2026-05-06T19:06:00.000","078XX S RIDGELAND AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","0414","004","8","43","15","1189232","1853271","2026","2026-05-14T15:42:45.000","41.75242904","-87.582111151","
,  
(41.75242904, -87.582111151)"
"14189011","JK244783","2026-05-06T19:05:00.000","002XX E ONTARIO ST","0810","THEFT","OVER $500","RESTAURANT","false","false","1834","018","2","8","06","1178198","1904547","2026","2026-05-14T15:42:45.000","41.893391805","-87.62098778","
,  
(41.893391805, -87.62098778)"
"14189069","JK244803","2026-05-06T19:05:00.000","009XX W 50TH ST","143C","WEAPONS VIOLATION","UNLAWFUL POSSESSION - AMMUNITION","ALLEY","true","false","0933","009","20","61","15","1170934","1871678","2026","2026-05-14T15:42:45.000","41.803358886","-87.64862811","
,  
(41.803358886, -87.64862811)"
"14189245","JK244800","2026-05-06T19:02:00.000","010XX N WESTERN AVE","0560","ASSAULT","SIMPLE","CLEANING STORE","false","false","1212","012","1","24","08A","1160214","1907064","2026","2026-05-14T15:42:45.000","41.900689382","-87.686966744","
,  
(41.900689382, -87.686966744)"
"14189290","JK244786","2026-05-06T19:00:00.000","056XX W FULTON ST","0460","BATTERY","SIMPLE","SIDEWALK","true","false","1512","015","29","25","08B","1138784","1901453","2026","2026-05-14T15:42:45.000","41.885708189","-87.765817655","
,  
(41.885708189, -87.765817655)"
"14189563","JK245212","2026-05-06T19:00:00.000","031XX W MADISON ST","0560","ASSAULT","SIMPLE","STREET","false","false","1124","011","28","27","08A","1155497","1899851","2026","2026-05-14T15:42:45.000","41.880992442","-87.704486793","
,  
(41.880992442, -87.704486793)"
"14193978","JK250929","2026-05-06T19:00:00.000","064XX W CORTLAND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2513","025","29","25","14","1133212","1911937","2026","2026-05-14T15:42:45.000","41.914576952","-87.786033921","
,  
(41.914576952, -87.786033921)"
"14189427","JK245023","2026-05-06T19:00:00.000","008XX W IRVING PARK RD","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","HOSPITAL BUILDING / GROUNDS","false","true","1915","019","46","3","04B","1169789","1926761","2026","2026-05-14T15:42:45.000","41.954535555","-87.651221802","
,  
(41.954535555, -87.651221802)"
"14189453","JK245105","2026-05-06T19:00:00.000","082XX S MARYLAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0631","006","8","44","06","1183337","1850581","2026","2026-05-14T15:42:45.000","41.745186609","-87.603797134","
,  
(41.745186609, -87.603797134)"
"14192058","JK248313","2026-05-06T19:00:00.000","061XX N MELVINA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE","false","false","1611","016","39","10","06","1133890","1940592","2026","2026-05-14T15:42:45.000","41.993197344","-87.782866801","
,  
(41.993197344, -87.782866801)"
"14189776","JK245566","2026-05-06T19:00:00.000","043XX W DIVISION ST","0810","THEFT","OVER $500","OTHER (SPECIFY)","false","false","1111","011","37","23","06","1147310","1907646","2026","2026-05-14T15:42:45.000","41.902543461","-87.734349337","
,  
(41.902543461, -87.734349337)"
"14189708","JK245433","2026-05-06T19:00:00.000","006XX E GRAND AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","1834","018","42","8","14","1180796","1904058","2026","2026-05-14T15:42:45.000","41.891990384","-87.611461502","
,  
(41.891990384, -87.611461502)"
"14196027","JK251608","2026-05-06T19:00:00.000","023XX E 70TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","APARTMENT","false","false","0331","003","5","43","03",,,"2026","2026-05-14T15:42:45.000",,,
"14190010","JK245919","2026-05-06T19:00:00.000","027XX N CAMPBELL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","STREET","false","false","1411","014","35","22","14","1159225","1918024","2026","2026-05-14T15:42:45.000","41.930784841","-87.69029757","
,  
(41.930784841, -87.69029757)"
"14193101","JK248947","2026-05-06T18:58:00.000","011XX W FOSTER AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2033","020","48","3","06","1167691","1934690","2026","2026-05-14T15:42:45.000","41.976338567","-87.658704819","
,  
(41.976338567, -87.658704819)"
"14189508","JK245241","2026-05-06T18:53:00.000","006XX E 92ND PL","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0633","006","8","44","08B","1182024","1843778","2026","2026-05-14T15:42:45.000","41.726548841","-87.608817975","
,  
(41.726548841, -87.608817975)"
"14191218","JK246991","2026-05-06T18:52:00.000","001XX E CHICAGO AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1833","018","2","8","06","1177003","1905748","2026","2026-05-14T15:42:45.000","41.896714548","-87.625340136","
,  
(41.896714548, -87.625340136)"
"14189085","JK244797","2026-05-06T18:45:00.000","005XX W TAYLOR ST","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT","false","false","0124","001","28","28","26","1173062","1895889","2026","2026-05-14T15:42:45.000","41.869749161","-87.640107132","
,  
(41.869749161, -87.640107132)"
"14189205","JK244834","2026-05-06T18:45:00.000","0000X W VAN BUREN ST","3760","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING SERVICE","SIDEWALK","true","false","0113","001","34","32","24","1176066","1898521","2026","2026-05-14T15:42:45.000","41.87690443","-87.628999406","
,  
(41.87690443, -87.628999406)"
"14189782","JK245579","2026-05-06T18:45:00.000","045XX N CLARENDON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1914","019","46","3","07","1170091","1930547","2026","2026-05-14T15:42:45.000","41.96491786","-87.650000625","
,  
(41.96491786, -87.650000625)"
"14190987","JK247005","2026-05-06T18:45:00.000","006XX S MICHIGAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0123","001","4","32","07","1177379","1897360","2026","2026-05-14T15:42:45.000","41.873688911","-87.624213743","
,  
(41.873688911, -87.624213743)"
"14189209","JK244762","2026-05-06T18:43:00.000","026XX W 65TH ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0831","008","16","66","08A","1160051","1861439","2026","2026-05-14T15:42:45.000","41.775492656","-87.688822934","
,  
(41.775492656, -87.688822934)"
"14189244","JK244847","2026-05-06T18:40:00.000","045XX S DREXEL BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0221","002","4","39","14","1182955","1875110","2026","2026-05-14T15:42:45.000","41.812505323","-87.604434996","
,  
(41.812505323, -87.604434996)"
"14189076","JK244770","2026-05-06T18:35:00.000","015XX N KOSTNER AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2533","025","37","23","06","1146760","1909888","2026","2026-05-14T15:42:45.000","41.908706263","-87.736312283","
,  
(41.908706263, -87.736312283)"
"14189249","JK244749","2026-05-06T18:30:00.000","054XX S KEDZIE AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0923","009","14","63","06","1155977","1868216","2026","2026-05-14T15:42:45.000","41.794172544","-87.70357593","
,  
(41.794172544, -87.70357593)"
"14189588","JK245275","2026-05-06T18:30:00.000","034XX W POLK ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1133","011","24","27","06","1153587","1896158","2026","2026-05-14T15:42:45.000","41.870896649","-87.711598449","
,  
(41.870896649, -87.711598449)"
